,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID
807,1,44013.302083333336,,,L0 Security Control 1_Common Usage_2
808,1,44013.302083333336,,,L0 Security Control 1_Common Usage_4
809,1,44013.302083333336,,,L0 Security Control 1_Common Usage_1
810,1,44013.305555555555,4.0,2268.0,L0 Security Control 1_Common Usage_9
811,1,44013.305555555555,,,L0 Security Control 1_Common Usage_7
812,1,44013.305555555555,,,L0 Security Control 1_Common Usage_5
813,1,44013.305555555555,,,L0 Security Control 1_Common Usage_8
814,1,44013.305555555555,,,L0 Security Control 1_Common Usage_3
815,1,44013.305555555555,,,L0 Security Control 1_Common Usage_6
816,1,44013.305555555555,,,L0 Security Control 1_Common Usage_2
817,1,44013.305555555555,,,L0 Security Control 1_Common Usage_4
818,1,44013.305555555555,,,L0 Security Control 1_Common Usage_1
819,1,44013.30902777778,3.0,2268.0,L0 Security Control 1_Common Usage_9
820,1,44013.30902777778,,,L0 Security Control 1_Common Usage_7
821,1,44013.30902777778,,,L0 Security Control 1_Common Usage_5
822,1,44013.30902777778,,,L0 Security Control 1_Common Usage_8
823,1,44013.30902777778,,,L0 Security Control 1_Common Usage_3
824,1,44013.30902777778,,,L0 Security Control 1_Common Usage_6
825,1,44013.30902777778,,,L0 Security Control 1_Common Usage_2
826,1,44013.30902777778,,,L0 Security Control 1_Common Usage_4
827,1,44013.30902777778,,,L0 Security Control 1_Common Usage_1
828,1,44013.3125,9.0,2268.0,L0 Security Control 1_Common Usage_9
829,1,44013.3125,,,L0 Security Control 1_Common Usage_7
830,1,44013.3125,,,L0 Security Control 1_Common Usage_5
831,1,44013.3125,,,L0 Security Control 1_Common Usage_8
832,1,44013.3125,,,L0 Security Control 1_Common Usage_3
833,1,44013.3125,,,L0 Security Control 1_Common Usage_6
834,1,44013.3125,,,L0 Security Control 1_Common Usage_2
835,1,44013.3125,,,L0 Security Control 1_Common Usage_4
836,1,44013.3125,,,L0 Security Control 1_Common Usage_1
837,1,44013.31597222222,11.0,2268.0,L0 Security Control 1_Common Usage_9
838,1,44013.31597222222,,,L0 Security Control 1_Common Usage_7
839,1,44013.31597222222,,,L0 Security Control 1_Common Usage_5
840,1,44013.31597222222,,,L0 Security Control 1_Common Usage_8
841,1,44013.31597222222,,,L0 Security Control 1_Common Usage_3
842,1,44013.31597222222,,,L0 Security Control 1_Common Usage_6
843,1,44013.31597222222,,,L0 Security Control 1_Common Usage_2
844,1,44013.31597222222,,,L0 Security Control 1_Common Usage_4
845,1,44013.31597222222,,,L0 Security Control 1_Common Usage_1
846,1,44013.319444444445,11.0,2268.0,L0 Security Control 1_Common Usage_9
847,1,44013.319444444445,,,L0 Security Control 1_Common Usage_7
848,1,44013.319444444445,,,L0 Security Control 1_Common Usage_5
849,1,44013.319444444445,11.0,1450.0,L0 Security Control 1_Common Usage_8
850,1,44013.319444444445,,,L0 Security Control 1_Common Usage_3
851,1,44013.319444444445,,,L0 Security Control 1_Common Usage_6
852,1,44013.319444444445,,,L0 Security Control 1_Common Usage_2
853,1,44013.319444444445,,,L0 Security Control 1_Common Usage_4
854,1,44013.319444444445,,,L0 Security Control 1_Common Usage_1
855,1,44013.322916666664,10.0,2268.0,L0 Security Control 1_Common Usage_9
856,1,44013.322916666664,,,L0 Security Control 1_Common Usage_7
857,1,44013.322916666664,,,L0 Security Control 1_Common Usage_5
858,1,44013.322916666664,11.0,1450.0,L0 Security Control 1_Common Usage_8
859,1,44013.322916666664,,,L0 Security Control 1_Common Usage_3
860,1,44013.322916666664,,,L0 Security Control 1_Common Usage_6
861,1,44013.322916666664,,,L0 Security Control 1_Common Usage_2
862,1,44013.322916666664,,,L0 Security Control 1_Common Usage_4
863,1,44013.322916666664,,,L0 Security Control 1_Common Usage_1
864,1,44013.32638888889,14.0,2268.0,L0 Security Control 1_Common Usage_9
865,1,44013.32638888889,,,L0 Security Control 1_Common Usage_7
866,1,44013.32638888889,,,L0 Security Control 1_Common Usage_5
867,1,44013.32638888889,13.0,1450.0,L0 Security Control 1_Common Usage_8
868,1,44013.32638888889,,,L0 Security Control 1_Common Usage_3
869,1,44013.32638888889,,,L0 Security Control 1_Common Usage_6
870,1,44013.32638888889,,,L0 Security Control 1_Common Usage_2
871,1,44013.32638888889,,,L0 Security Control 1_Common Usage_4
872,1,44013.32638888889,,,L0 Security Control 1_Common Usage_1
873,1,44013.32986111111,13.0,2268.0,L0 Security Control 1_Common Usage_9
874,1,44013.32986111111,,,L0 Security Control 1_Common Usage_7
875,1,44013.32986111111,,,L0 Security Control 1_Common Usage_5
876,1,44013.32986111111,13.0,1450.0,L0 Security Control 1_Common Usage_8
877,1,44013.32986111111,,,L0 Security Control 1_Common Usage_3
878,1,44013.32986111111,,,L0 Security Control 1_Common Usage_6
879,1,44013.32986111111,,,L0 Security Control 1_Common Usage_2
880,1,44013.32986111111,,,L0 Security Control 1_Common Usage_4
881,1,44013.32986111111,,,L0 Security Control 1_Common Usage_1
882,1,44013.333333333336,12.0,2268.0,L0 Security Control 1_Common Usage_9
883,1,44013.333333333336,12.0,290.0,L0 Security Control 1_Common Usage_7
884,1,44013.333333333336,,,L0 Security Control 1_Common Usage_5
885,1,44013.333333333336,12.0,1450.0,L0 Security Control 1_Common Usage_8
886,1,44013.333333333336,,,L0 Security Control 1_Common Usage_3
887,1,44013.333333333336,,,L0 Security Control 1_Common Usage_6
888,1,44013.333333333336,,,L0 Security Control 1_Common Usage_2
889,1,44013.333333333336,,,L0 Security Control 1_Common Usage_4
890,1,44013.333333333336,,,L0 Security Control 1_Common Usage_1
891,1,44013.336805555555,11.0,2268.0,L0 Security Control 1_Common Usage_9
892,1,44013.336805555555,11.0,290.0,L0 Security Control 1_Common Usage_7
893,1,44013.336805555555,,,L0 Security Control 1_Common Usage_5
894,1,44013.336805555555,11.0,1450.0,L0 Security Control 1_Common Usage_8
895,1,44013.336805555555,,,L0 Security Control 1_Common Usage_3
896,1,44013.336805555555,,,L0 Security Control 1_Common Usage_6
897,1,44013.336805555555,,,L0 Security Control 1_Common Usage_2
898,1,44013.336805555555,,,L0 Security Control 1_Common Usage_4
899,1,44013.336805555555,,,L0 Security Control 1_Common Usage_1
900,1,44013.34027777778,10.0,2268.0,L0 Security Control 1_Common Usage_9
901,1,44013.34027777778,10.0,290.0,L0 Security Control 1_Common Usage_7
902,1,44013.34027777778,,,L0 Security Control 1_Common Usage_5
903,1,44013.34027777778,10.0,1450.0,L0 Security Control 1_Common Usage_8
904,1,44013.34027777778,,,L0 Security Control 1_Common Usage_3
905,1,44013.34027777778,,,L0 Security Control 1_Common Usage_6
906,1,44013.34027777778,,,L0 Security Control 1_Common Usage_2
907,1,44013.34027777778,,,L0 Security Control 1_Common Usage_4
908,1,44013.34027777778,,,L0 Security Control 1_Common Usage_1
909,1,44013.34375,8.0,2268.0,L0 Security Control 1_Common Usage_9
910,1,44013.34375,8.0,290.0,L0 Security Control 1_Common Usage_7
911,1,44013.34375,,,L0 Security Control 1_Common Usage_5
912,1,44013.34375,9.0,1450.0,L0 Security Control 1_Common Usage_8
913,1,44013.34375,,,L0 Security Control 1_Common Usage_3
914,1,44013.34375,,,L0 Security Control 1_Common Usage_6
915,1,44013.34375,,,L0 Security Control 1_Common Usage_2
916,1,44013.34375,,,L0 Security Control 1_Common Usage_4
917,1,44013.34375,,,L0 Security Control 1_Common Usage_1
918,1,44013.34722222222,8.0,2268.0,L0 Security Control 1_Common Usage_9
919,1,44013.34722222222,7.0,290.0,L0 Security Control 1_Common Usage_7
920,1,44013.34722222222,,,L0 Security Control 1_Common Usage_5
921,1,44013.34722222222,7.0,1450.0,L0 Security Control 1_Common Usage_8
922,1,44013.34722222222,,,L0 Security Control 1_Common Usage_3
923,1,44013.34722222222,,,L0 Security Control 1_Common Usage_6
924,1,44013.34722222222,,,L0 Security Control 1_Common Usage_2
925,1,44013.34722222222,,,L0 Security Control 1_Common Usage_4
926,1,44013.34722222222,,,L0 Security Control 1_Common Usage_1
927,1,44013.350694444445,10.0,2268.0,L0 Security Control 1_Common Usage_9
928,1,44013.350694444445,10.0,290.0,L0 Security Control 1_Common Usage_7
929,1,44013.350694444445,,,L0 Security Control 1_Common Usage_5
930,1,44013.350694444445,9.0,1450.0,L0 Security Control 1_Common Usage_8
931,1,44013.350694444445,,,L0 Security Control 1_Common Usage_3
932,1,44013.350694444445,,,L0 Security Control 1_Common Usage_6
933,1,44013.350694444445,,,L0 Security Control 1_Common Usage_2
934,1,44013.350694444445,,,L0 Security Control 1_Common Usage_4
935,1,44013.350694444445,,,L0 Security Control 1_Common Usage_1
936,1,44013.354166666664,12.0,2268.0,L0 Security Control 1_Common Usage_9
937,1,44013.354166666664,11.0,290.0,L0 Security Control 1_Common Usage_7
938,1,44013.354166666664,,,L0 Security Control 1_Common Usage_5
939,1,44013.354166666664,11.0,1450.0,L0 Security Control 1_Common Usage_8
940,1,44013.354166666664,,,L0 Security Control 1_Common Usage_3
941,1,44013.354166666664,,,L0 Security Control 1_Common Usage_6
942,1,44013.354166666664,,,L0 Security Control 1_Common Usage_2
943,1,44013.354166666664,,,L0 Security Control 1_Common Usage_4
944,1,44013.354166666664,,,L0 Security Control 1_Common Usage_1
945,1,44013.35763888889,12.0,2268.0,L0 Security Control 1_Common Usage_9
946,1,44013.35763888889,12.0,290.0,L0 Security Control 1_Common Usage_7
947,1,44013.35763888889,,,L0 Security Control 1_Common Usage_5
948,1,44013.35763888889,12.0,1450.0,L0 Security Control 1_Common Usage_8
949,1,44013.35763888889,,,L0 Security Control 1_Common Usage_3
950,1,44013.35763888889,,,L0 Security Control 1_Common Usage_6
951,1,44013.35763888889,,,L0 Security Control 1_Common Usage_2
952,1,44013.35763888889,,,L0 Security Control 1_Common Usage_4
953,1,44013.35763888889,,,L0 Security Control 1_Common Usage_1
954,1,44013.36111111111,14.0,2268.0,L0 Security Control 1_Common Usage_9
955,1,44013.36111111111,13.0,290.0,L0 Security Control 1_Common Usage_7
956,1,44013.36111111111,,,L0 Security Control 1_Common Usage_5
957,1,44013.36111111111,14.0,1450.0,L0 Security Control 1_Common Usage_8
958,1,44013.36111111111,,,L0 Security Control 1_Common Usage_3
959,1,44013.36111111111,,,L0 Security Control 1_Common Usage_6
960,1,44013.36111111111,,,L0 Security Control 1_Common Usage_2
961,1,44013.36111111111,,,L0 Security Control 1_Common Usage_4
962,1,44013.36111111111,,,L0 Security Control 1_Common Usage_1
963,1,44013.364583333336,14.0,2268.0,L0 Security Control 1_Common Usage_9
964,1,44013.364583333336,15.0,290.0,L0 Security Control 1_Common Usage_7
965,1,44013.364583333336,,,L0 Security Control 1_Common Usage_5
966,1,44013.364583333336,15.0,1450.0,L0 Security Control 1_Common Usage_8
967,1,44013.364583333336,,,L0 Security Control 1_Common Usage_3
968,1,44013.364583333336,,,L0 Security Control 1_Common Usage_6
969,1,44013.364583333336,,,L0 Security Control 1_Common Usage_2
970,1,44013.364583333336,,,L0 Security Control 1_Common Usage_4
971,1,44013.364583333336,,,L0 Security Control 1_Common Usage_1
972,1,44013.368055555555,14.0,2268.0,L0 Security Control 1_Common Usage_9
973,1,44013.368055555555,16.0,290.0,L0 Security Control 1_Common Usage_7
974,1,44013.368055555555,,,L0 Security Control 1_Common Usage_5
975,1,44013.368055555555,15.0,1450.0,L0 Security Control 1_Common Usage_8
976,1,44013.368055555555,,,L0 Security Control 1_Common Usage_3
977,1,44013.368055555555,,,L0 Security Control 1_Common Usage_6
978,1,44013.368055555555,,,L0 Security Control 1_Common Usage_2
979,1,44013.368055555555,,,L0 Security Control 1_Common Usage_4
980,1,44013.368055555555,,,L0 Security Control 1_Common Usage_1
981,1,44013.37152777778,14.0,2268.0,L0 Security Control 1_Common Usage_9
982,1,44013.37152777778,15.0,290.0,L0 Security Control 1_Common Usage_7
983,1,44013.37152777778,,,L0 Security Control 1_Common Usage_5
984,1,44013.37152777778,15.0,1450.0,L0 Security Control 1_Common Usage_8
985,1,44013.37152777778,,,L0 Security Control 1_Common Usage_3
986,1,44013.37152777778,15.0,181.0,L0 Security Control 1_Common Usage_6
987,1,44013.37152777778,,,L0 Security Control 1_Common Usage_2
988,1,44013.37152777778,,,L0 Security Control 1_Common Usage_4
989,1,44013.37152777778,,,L0 Security Control 1_Common Usage_1
990,1,44013.375,14.0,2268.0,L0 Security Control 1_Common Usage_9
991,1,44013.375,15.0,290.0,L0 Security Control 1_Common Usage_7
992,1,44013.375,,,L0 Security Control 1_Common Usage_5
993,1,44013.375,15.0,1450.0,L0 Security Control 1_Common Usage_8
994,1,44013.375,,,L0 Security Control 1_Common Usage_3
995,1,44013.375,15.0,181.0,L0 Security Control 1_Common Usage_6
996,1,44013.375,,,L0 Security Control 1_Common Usage_2
997,1,44013.375,,,L0 Security Control 1_Common Usage_4
998,1,44013.375,,,L0 Security Control 1_Common Usage_1
999,1,44013.37847222222,15.0,2268.0,L0 Security Control 1_Common Usage_9
1000,1,44013.37847222222,15.0,290.0,L0 Security Control 1_Common Usage_7
1001,1,44013.37847222222,,,L0 Security Control 1_Common Usage_5
1002,1,44013.37847222222,14.0,1450.0,L0 Security Control 1_Common Usage_8
1003,1,44013.37847222222,,,L0 Security Control 1_Common Usage_3
1004,1,44013.37847222222,15.0,181.0,L0 Security Control 1_Common Usage_6
1005,1,44013.37847222222,,,L0 Security Control 1_Common Usage_2
1006,1,44013.37847222222,,,L0 Security Control 1_Common Usage_4
1007,1,44013.37847222222,,,L0 Security Control 1_Common Usage_1
1008,1,44013.381944444445,14.0,2268.0,L0 Security Control 1_Common Usage_9
1009,1,44013.381944444445,14.0,290.0,L0 Security Control 1_Common Usage_7
1010,1,44013.381944444445,,,L0 Security Control 1_Common Usage_5
1011,1,44013.381944444445,13.0,1450.0,L0 Security Control 1_Common Usage_8
1012,1,44013.381944444445,,,L0 Security Control 1_Common Usage_3
1013,1,44013.381944444445,15.0,181.0,L0 Security Control 1_Common Usage_6
1014,1,44013.381944444445,,,L0 Security Control 1_Common Usage_2
1015,1,44013.381944444445,,,L0 Security Control 1_Common Usage_4
1016,1,44013.381944444445,,,L0 Security Control 1_Common Usage_1
1017,1,44013.385416666664,13.0,2268.0,L0 Security Control 1_Common Usage_9
1018,1,44013.385416666664,14.0,290.0,L0 Security Control 1_Common Usage_7
1019,1,44013.385416666664,,,L0 Security Control 1_Common Usage_5
1020,1,44013.385416666664,13.0,1450.0,L0 Security Control 1_Common Usage_8
1021,1,44013.385416666664,,,L0 Security Control 1_Common Usage_3
1022,1,44013.385416666664,14.0,181.0,L0 Security Control 1_Common Usage_6
1023,1,44013.385416666664,,,L0 Security Control 1_Common Usage_2
1024,1,44013.385416666664,,,L0 Security Control 1_Common Usage_4
1025,1,44013.385416666664,,,L0 Security Control 1_Common Usage_1
1026,1,44013.38888888889,15.0,2268.0,L0 Security Control 1_Common Usage_9
1027,1,44013.38888888889,15.0,290.0,L0 Security Control 1_Common Usage_7
1028,1,44013.38888888889,,,L0 Security Control 1_Common Usage_5
1029,1,44013.38888888889,16.0,1450.0,L0 Security Control 1_Common Usage_8
1030,1,44013.38888888889,,,L0 Security Control 1_Common Usage_3
1031,1,44013.38888888889,15.0,181.0,L0 Security Control 1_Common Usage_6
1032,1,44013.38888888889,,,L0 Security Control 1_Common Usage_2
1033,1,44013.38888888889,,,L0 Security Control 1_Common Usage_4
1034,1,44013.38888888889,,,L0 Security Control 1_Common Usage_1
1035,1,44013.39236111111,18.0,2268.0,L0 Security Control 1_Common Usage_9
1036,1,44013.39236111111,17.0,290.0,L0 Security Control 1_Common Usage_7
1037,1,44013.39236111111,,,L0 Security Control 1_Common Usage_5
1038,1,44013.39236111111,17.0,1450.0,L0 Security Control 1_Common Usage_8
1039,1,44013.39236111111,,,L0 Security Control 1_Common Usage_3
1040,1,44013.39236111111,17.0,181.0,L0 Security Control 1_Common Usage_6
1041,1,44013.39236111111,,,L0 Security Control 1_Common Usage_2
1042,1,44013.39236111111,,,L0 Security Control 1_Common Usage_4
1043,1,44013.39236111111,,,L0 Security Control 1_Common Usage_1
1044,1,44013.395833333336,17.0,2268.0,L0 Security Control 1_Common Usage_9
1045,1,44013.395833333336,17.0,290.0,L0 Security Control 1_Common Usage_7
1046,1,44013.395833333336,,,L0 Security Control 1_Common Usage_5
1047,1,44013.395833333336,17.0,1450.0,L0 Security Control 1_Common Usage_8
1048,1,44013.395833333336,,,L0 Security Control 1_Common Usage_3
1049,1,44013.395833333336,17.0,181.0,L0 Security Control 1_Common Usage_6
1050,1,44013.395833333336,,,L0 Security Control 1_Common Usage_2
1051,1,44013.395833333336,,,L0 Security Control 1_Common Usage_4
1052,1,44013.395833333336,,,L0 Security Control 1_Common Usage_1
1053,1,44013.399305555555,16.0,2268.0,L0 Security Control 1_Common Usage_9
1054,1,44013.399305555555,16.0,290.0,L0 Security Control 1_Common Usage_7
1055,1,44013.399305555555,16.0,52.0,L0 Security Control 1_Common Usage_5
1056,1,44013.399305555555,17.0,1450.0,L0 Security Control 1_Common Usage_8
1057,1,44013.399305555555,,,L0 Security Control 1_Common Usage_3
1058,1,44013.399305555555,16.0,181.0,L0 Security Control 1_Common Usage_6
1059,1,44013.399305555555,,,L0 Security Control 1_Common Usage_2
1060,1,44013.399305555555,,,L0 Security Control 1_Common Usage_4
1061,1,44013.399305555555,,,L0 Security Control 1_Common Usage_1
1062,1,44013.40277777778,16.0,2268.0,L0 Security Control 1_Common Usage_9
1063,1,44013.40277777778,16.0,290.0,L0 Security Control 1_Common Usage_7
1064,1,44013.40277777778,16.0,52.0,L0 Security Control 1_Common Usage_5
1065,1,44013.40277777778,15.0,1450.0,L0 Security Control 1_Common Usage_8
1066,1,44013.40277777778,,,L0 Security Control 1_Common Usage_3
1067,1,44013.40277777778,16.0,181.0,L0 Security Control 1_Common Usage_6
1068,1,44013.40277777778,,,L0 Security Control 1_Common Usage_2
1069,1,44013.40277777778,,,L0 Security Control 1_Common Usage_4
1070,1,44013.40277777778,,,L0 Security Control 1_Common Usage_1
1071,1,44013.40625,15.0,2268.0,L0 Security Control 1_Common Usage_9
1072,1,44013.40625,14.0,290.0,L0 Security Control 1_Common Usage_7
1073,1,44013.40625,16.0,52.0,L0 Security Control 1_Common Usage_5
1074,1,44013.40625,14.0,1450.0,L0 Security Control 1_Common Usage_8
1075,1,44013.40625,,,L0 Security Control 1_Common Usage_3
1076,1,44013.40625,15.0,181.0,L0 Security Control 1_Common Usage_6
1077,1,44013.40625,,,L0 Security Control 1_Common Usage_2
1078,1,44013.40625,,,L0 Security Control 1_Common Usage_4
1079,1,44013.40625,,,L0 Security Control 1_Common Usage_1
1080,1,44013.40972222222,12.0,2268.0,L0 Security Control 1_Common Usage_9
1081,1,44013.40972222222,13.0,290.0,L0 Security Control 1_Common Usage_7
1082,1,44013.40972222222,13.0,52.0,L0 Security Control 1_Common Usage_5
1083,1,44013.40972222222,12.0,1450.0,L0 Security Control 1_Common Usage_8
1084,1,44013.40972222222,,,L0 Security Control 1_Common Usage_3
1085,1,44013.40972222222,12.0,181.0,L0 Security Control 1_Common Usage_6
1086,1,44013.40972222222,,,L0 Security Control 1_Common Usage_2
1087,1,44013.40972222222,,,L0 Security Control 1_Common Usage_4
1088,1,44013.40972222222,,,L0 Security Control 1_Common Usage_1
1089,1,44013.413194444445,13.0,2268.0,L0 Security Control 1_Common Usage_9
1090,1,44013.413194444445,13.0,290.0,L0 Security Control 1_Common Usage_7
1091,1,44013.413194444445,12.0,,L0 Security Control 1_Common Usage_5
1092,1,44013.413194444445,14.0,1450.0,L0 Security Control 1_Common Usage_8
1093,1,44013.413194444445,,,L0 Security Control 1_Common Usage_3
1094,1,44013.413194444445,13.0,181.0,L0 Security Control 1_Common Usage_6
1095,1,44013.413194444445,,,L0 Security Control 1_Common Usage_2
1096,1,44013.413194444445,,,L0 Security Control 1_Common Usage_4
1097,1,44013.413194444445,,,L0 Security Control 1_Common Usage_1
1098,1,44013.416666666664,14.0,2268.0,L0 Security Control 1_Common Usage_9
1099,1,44013.416666666664,14.0,290.0,L0 Security Control 1_Common Usage_7
1100,1,44013.416666666664,2.0,,L0 Security Control 1_Common Usage_5
1101,1,44013.416666666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1102,1,44013.416666666664,,,L0 Security Control 1_Common Usage_3
1103,1,44013.416666666664,15.0,181.0,L0 Security Control 1_Common Usage_6
1104,1,44013.416666666664,,,L0 Security Control 1_Common Usage_2
1105,1,44013.416666666664,,,L0 Security Control 1_Common Usage_4
1106,1,44013.416666666664,,,L0 Security Control 1_Common Usage_1
1107,1,44013.42013888889,16.0,2268.0,L0 Security Control 1_Common Usage_9
1108,1,44013.42013888889,16.0,290.0,L0 Security Control 1_Common Usage_7
1109,1,44013.42013888889,,,L0 Security Control 1_Common Usage_5
1110,1,44013.42013888889,16.0,1450.0,L0 Security Control 1_Common Usage_8
1111,1,44013.42013888889,,,L0 Security Control 1_Common Usage_3
1112,1,44013.42013888889,15.0,181.0,L0 Security Control 1_Common Usage_6
1113,1,44013.42013888889,,,L0 Security Control 1_Common Usage_2
1114,1,44013.42013888889,,,L0 Security Control 1_Common Usage_4
1115,1,44013.42013888889,,,L0 Security Control 1_Common Usage_1
1116,1,44013.42361111111,15.0,2268.0,L0 Security Control 1_Common Usage_9
1117,1,44013.42361111111,16.0,290.0,L0 Security Control 1_Common Usage_7
1118,1,44013.42361111111,,,L0 Security Control 1_Common Usage_5
1119,1,44013.42361111111,17.0,1450.0,L0 Security Control 1_Common Usage_8
1120,1,44013.42361111111,,,L0 Security Control 1_Common Usage_3
1121,1,44013.42361111111,15.0,181.0,L0 Security Control 1_Common Usage_6
1122,1,44013.42361111111,,,L0 Security Control 1_Common Usage_2
1123,1,44013.42361111111,,,L0 Security Control 1_Common Usage_4
1124,1,44013.42361111111,,,L0 Security Control 1_Common Usage_1
1125,1,44013.427083333336,16.0,2268.0,L0 Security Control 1_Common Usage_9
1126,1,44013.427083333336,16.0,290.0,L0 Security Control 1_Common Usage_7
1127,1,44013.427083333336,,,L0 Security Control 1_Common Usage_5
1128,1,44013.427083333336,16.0,1450.0,L0 Security Control 1_Common Usage_8
1129,1,44013.427083333336,,,L0 Security Control 1_Common Usage_3
1130,1,44013.427083333336,16.0,181.0,L0 Security Control 1_Common Usage_6
1131,1,44013.427083333336,,,L0 Security Control 1_Common Usage_2
1132,1,44013.427083333336,,,L0 Security Control 1_Common Usage_4
1133,1,44013.427083333336,,,L0 Security Control 1_Common Usage_1
1134,1,44013.430555555555,12.0,2268.0,L0 Security Control 1_Common Usage_9
1135,1,44013.430555555555,11.0,,L0 Security Control 1_Common Usage_7
1136,1,44013.430555555555,,,L0 Security Control 1_Common Usage_5
1137,1,44013.430555555555,12.0,1450.0,L0 Security Control 1_Common Usage_8
1138,1,44013.430555555555,,,L0 Security Control 1_Common Usage_3
1139,1,44013.430555555555,11.0,,L0 Security Control 1_Common Usage_6
1140,1,44013.430555555555,,,L0 Security Control 1_Common Usage_2
1141,1,44013.430555555555,,,L0 Security Control 1_Common Usage_4
1142,1,44013.430555555555,,,L0 Security Control 1_Common Usage_1
1143,1,44013.43402777778,11.0,2268.0,L0 Security Control 1_Common Usage_9
1144,1,44013.43402777778,1.0,,L0 Security Control 1_Common Usage_7
1145,1,44013.43402777778,,,L0 Security Control 1_Common Usage_5
1146,1,44013.43402777778,11.0,1450.0,L0 Security Control 1_Common Usage_8
1147,1,44013.43402777778,,,L0 Security Control 1_Common Usage_3
1148,1,44013.43402777778,1.0,,L0 Security Control 1_Common Usage_6
1149,1,44013.43402777778,,,L0 Security Control 1_Common Usage_2
1150,1,44013.43402777778,,,L0 Security Control 1_Common Usage_4
1151,1,44013.43402777778,,,L0 Security Control 1_Common Usage_1
1152,1,44013.4375,9.0,2268.0,L0 Security Control 1_Common Usage_9
1153,1,44013.4375,,,L0 Security Control 1_Common Usage_7
1154,1,44013.4375,,,L0 Security Control 1_Common Usage_5
1155,1,44013.4375,10.0,1450.0,L0 Security Control 1_Common Usage_8
1156,1,44013.4375,,,L0 Security Control 1_Common Usage_3
1157,1,44013.4375,,,L0 Security Control 1_Common Usage_6
1158,1,44013.4375,,,L0 Security Control 1_Common Usage_2
1159,1,44013.4375,,,L0 Security Control 1_Common Usage_4
1160,1,44013.4375,,,L0 Security Control 1_Common Usage_1
1161,1,44013.44097222222,6.0,2268.0,L0 Security Control 1_Common Usage_9
1162,1,44013.44097222222,,,L0 Security Control 1_Common Usage_7
1163,1,44013.44097222222,,,L0 Security Control 1_Common Usage_5
1164,1,44013.44097222222,5.0,1450.0,L0 Security Control 1_Common Usage_8
1165,1,44013.44097222222,,,L0 Security Control 1_Common Usage_3
1166,1,44013.44097222222,,,L0 Security Control 1_Common Usage_6
1167,1,44013.44097222222,,,L0 Security Control 1_Common Usage_2
1168,1,44013.44097222222,,,L0 Security Control 1_Common Usage_4
1169,1,44013.44097222222,,,L0 Security Control 1_Common Usage_1
1170,1,44013.444444444445,1.0,2268.0,L0 Security Control 1_Common Usage_9
1171,1,44013.444444444445,,,L0 Security Control 1_Common Usage_7
1172,1,44013.444444444445,,,L0 Security Control 1_Common Usage_5
1173,1,44013.444444444445,1.0,1450.0,L0 Security Control 1_Common Usage_8
1174,1,44013.444444444445,,,L0 Security Control 1_Common Usage_3
1175,1,44013.444444444445,,,L0 Security Control 1_Common Usage_6
1176,1,44013.444444444445,,,L0 Security Control 1_Common Usage_2
1177,1,44013.444444444445,,,L0 Security Control 1_Common Usage_4
1178,1,44013.444444444445,,,L0 Security Control 1_Common Usage_1
1179,1,44013.447916666664,1.0,2268.0,L0 Security Control 1_Common Usage_9
1180,1,44013.447916666664,,,L0 Security Control 1_Common Usage_7
1181,1,44013.447916666664,,,L0 Security Control 1_Common Usage_5
1182,1,44013.447916666664,1.0,1450.0,L0 Security Control 1_Common Usage_8
1183,1,44013.447916666664,,,L0 Security Control 1_Common Usage_3
1184,1,44013.447916666664,,,L0 Security Control 1_Common Usage_6
1185,1,44013.447916666664,,,L0 Security Control 1_Common Usage_2
1186,1,44013.447916666664,,,L0 Security Control 1_Common Usage_4
1187,1,44013.447916666664,,,L0 Security Control 1_Common Usage_1
1188,1,44013.45138888889,1.0,2268.0,L0 Security Control 1_Common Usage_9
1189,1,44013.45138888889,,,L0 Security Control 1_Common Usage_7
1190,1,44013.45138888889,,,L0 Security Control 1_Common Usage_5
1191,1,44013.45138888889,1.0,1450.0,L0 Security Control 1_Common Usage_8
1192,1,44013.45138888889,,,L0 Security Control 1_Common Usage_3
1193,1,44013.45138888889,,,L0 Security Control 1_Common Usage_6
1194,1,44013.45138888889,,,L0 Security Control 1_Common Usage_2
1195,1,44013.45138888889,,,L0 Security Control 1_Common Usage_4
1196,1,44013.45138888889,,,L0 Security Control 1_Common Usage_1
1197,1,44013.45486111111,2.0,2268.0,L0 Security Control 1_Common Usage_9
1198,1,44013.45486111111,,,L0 Security Control 1_Common Usage_7
1199,1,44013.45486111111,,,L0 Security Control 1_Common Usage_5
1200,1,44013.45486111111,2.0,1450.0,L0 Security Control 1_Common Usage_8
1201,1,44013.45486111111,,,L0 Security Control 1_Common Usage_3
1202,1,44013.45486111111,,,L0 Security Control 1_Common Usage_6
1203,1,44013.45486111111,,,L0 Security Control 1_Common Usage_2
1204,1,44013.45486111111,,,L0 Security Control 1_Common Usage_4
1205,1,44013.45486111111,,,L0 Security Control 1_Common Usage_1
1206,1,44013.458333333336,3.0,2268.0,L0 Security Control 1_Common Usage_9
1207,1,44013.458333333336,,,L0 Security Control 1_Common Usage_7
1208,1,44013.458333333336,,,L0 Security Control 1_Common Usage_5
