,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID,_ImmigrationType
1507,1,44013.506944444445,,,L0 Immigration Control 1_Normal_03,Normal
1508,1,44013.506944444445,,,L0 Immigration Control 1_Normal_01,Normal
1509,1,44013.506944444445,,,L0 Immigration Control 1_Normal_02,Normal
1510,1,44013.506944444445,,,L0 Immigration Control 1_Normal_07,Normal
1511,1,44013.506944444445,,,L0 Immigration Control 1_Normal_09,Normal
1512,1,44013.510416666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1513,1,44013.510416666664,,,L0 Immigration Control 1_Normal_06,Normal
1514,1,44013.510416666664,,,L0 Immigration Control 1_Normal_10,Normal
1515,1,44013.510416666664,,,L0 Immigration Control 1_Normal_05,Normal
1516,1,44013.510416666664,,,L0 Immigration Control 1_Normal_08,Normal
1517,1,44013.510416666664,,,L0 Immigration Control 1_Normal_04,Normal
1518,1,44013.510416666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1519,1,44013.510416666664,,,L0 Immigration Control 1_Normal_03,Normal
1520,1,44013.510416666664,,,L0 Immigration Control 1_Normal_01,Normal
1521,1,44013.510416666664,,,L0 Immigration Control 1_Normal_02,Normal
1522,1,44013.510416666664,,,L0 Immigration Control 1_Normal_07,Normal
1523,1,44013.510416666664,,,L0 Immigration Control 1_Normal_09,Normal
1524,1,44013.51388888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1525,1,44013.51388888889,,,L0 Immigration Control 1_Normal_06,Normal
1526,1,44013.51388888889,,,L0 Immigration Control 1_Normal_10,Normal
1527,1,44013.51388888889,,,L0 Immigration Control 1_Normal_05,Normal
1528,1,44013.51388888889,,,L0 Immigration Control 1_Normal_08,Normal
1529,1,44013.51388888889,,,L0 Immigration Control 1_Normal_04,Normal
1530,1,44013.51388888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1531,1,44013.51388888889,,,L0 Immigration Control 1_Normal_03,Normal
1532,1,44013.51388888889,,,L0 Immigration Control 1_Normal_01,Normal
1533,1,44013.51388888889,,,L0 Immigration Control 1_Normal_02,Normal
1534,1,44013.51388888889,,,L0 Immigration Control 1_Normal_07,Normal
1535,1,44013.51388888889,,,L0 Immigration Control 1_Normal_09,Normal
1536,1,44013.51736111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1537,1,44013.51736111111,,,L0 Immigration Control 1_Normal_06,Normal
1538,1,44013.51736111111,,,L0 Immigration Control 1_Normal_10,Normal
1539,1,44013.51736111111,,,L0 Immigration Control 1_Normal_05,Normal
1540,1,44013.51736111111,,,L0 Immigration Control 1_Normal_08,Normal
1541,1,44013.51736111111,,,L0 Immigration Control 1_Normal_04,Normal
1542,1,44013.51736111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1543,1,44013.51736111111,,,L0 Immigration Control 1_Normal_03,Normal
1544,1,44013.51736111111,,,L0 Immigration Control 1_Normal_01,Normal
1545,1,44013.51736111111,,,L0 Immigration Control 1_Normal_02,Normal
1546,1,44013.51736111111,,,L0 Immigration Control 1_Normal_07,Normal
1547,1,44013.51736111111,,,L0 Immigration Control 1_Normal_09,Normal
1548,1,44013.520833333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1549,1,44013.520833333336,,,L0 Immigration Control 1_Normal_06,Normal
1550,1,44013.520833333336,,,L0 Immigration Control 1_Normal_10,Normal
1551,1,44013.520833333336,,,L0 Immigration Control 1_Normal_05,Normal
1552,1,44013.520833333336,,,L0 Immigration Control 1_Normal_08,Normal
1553,1,44013.520833333336,,,L0 Immigration Control 1_Normal_04,Normal
1554,1,44013.520833333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1555,1,44013.520833333336,,,L0 Immigration Control 1_Normal_03,Normal
1556,1,44013.520833333336,,,L0 Immigration Control 1_Normal_01,Normal
1557,1,44013.520833333336,,,L0 Immigration Control 1_Normal_02,Normal
1558,1,44013.520833333336,,,L0 Immigration Control 1_Normal_07,Normal
1559,1,44013.520833333336,,,L0 Immigration Control 1_Normal_09,Normal
1560,1,44013.524305555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1561,1,44013.524305555555,,,L0 Immigration Control 1_Normal_06,Normal
1562,1,44013.524305555555,,,L0 Immigration Control 1_Normal_10,Normal
1563,1,44013.524305555555,,,L0 Immigration Control 1_Normal_05,Normal
1564,1,44013.524305555555,,,L0 Immigration Control 1_Normal_08,Normal
1565,1,44013.524305555555,,,L0 Immigration Control 1_Normal_04,Normal
1566,1,44013.524305555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1567,1,44013.524305555555,,,L0 Immigration Control 1_Normal_03,Normal
1568,1,44013.524305555555,,,L0 Immigration Control 1_Normal_01,Normal
1569,1,44013.524305555555,,,L0 Immigration Control 1_Normal_02,Normal
1570,1,44013.524305555555,,,L0 Immigration Control 1_Normal_07,Normal
1571,1,44013.524305555555,,,L0 Immigration Control 1_Normal_09,Normal
1572,1,44013.52777777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1573,1,44013.52777777778,,,L0 Immigration Control 1_Normal_06,Normal
1574,1,44013.52777777778,,,L0 Immigration Control 1_Normal_10,Normal
1575,1,44013.52777777778,,,L0 Immigration Control 1_Normal_05,Normal
1576,1,44013.52777777778,,,L0 Immigration Control 1_Normal_08,Normal
1577,1,44013.52777777778,,,L0 Immigration Control 1_Normal_04,Normal
1578,1,44013.52777777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1579,1,44013.52777777778,,,L0 Immigration Control 1_Normal_03,Normal
1580,1,44013.52777777778,,,L0 Immigration Control 1_Normal_01,Normal
1581,1,44013.52777777778,,,L0 Immigration Control 1_Normal_02,Normal
1582,1,44013.52777777778,,,L0 Immigration Control 1_Normal_07,Normal
1583,1,44013.52777777778,,,L0 Immigration Control 1_Normal_09,Normal
1584,1,44013.53125,,,L0 Immigration Control 1_Automatic_2,Automatic
1585,1,44013.53125,,,L0 Immigration Control 1_Normal_06,Normal
1586,1,44013.53125,,,L0 Immigration Control 1_Normal_10,Normal
1587,1,44013.53125,,,L0 Immigration Control 1_Normal_05,Normal
1588,1,44013.53125,,,L0 Immigration Control 1_Normal_08,Normal
1589,1,44013.53125,,,L0 Immigration Control 1_Normal_04,Normal
1590,1,44013.53125,,,L0 Immigration Control 1_Automatic_1,Automatic
1591,1,44013.53125,,,L0 Immigration Control 1_Normal_03,Normal
1592,1,44013.53125,,,L0 Immigration Control 1_Normal_01,Normal
1593,1,44013.53125,,,L0 Immigration Control 1_Normal_02,Normal
1594,1,44013.53125,,,L0 Immigration Control 1_Normal_07,Normal
1595,1,44013.53125,,,L0 Immigration Control 1_Normal_09,Normal
1596,1,44013.53472222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1597,1,44013.53472222222,,,L0 Immigration Control 1_Normal_06,Normal
1598,1,44013.53472222222,,,L0 Immigration Control 1_Normal_10,Normal
1599,1,44013.53472222222,,,L0 Immigration Control 1_Normal_05,Normal
1600,1,44013.53472222222,,,L0 Immigration Control 1_Normal_08,Normal
1601,1,44013.53472222222,,,L0 Immigration Control 1_Normal_04,Normal
1602,1,44013.53472222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1603,1,44013.53472222222,,,L0 Immigration Control 1_Normal_03,Normal
1604,1,44013.53472222222,,,L0 Immigration Control 1_Normal_01,Normal
1605,1,44013.53472222222,,,L0 Immigration Control 1_Normal_02,Normal
1606,1,44013.53472222222,,,L0 Immigration Control 1_Normal_07,Normal
1607,1,44013.53472222222,,,L0 Immigration Control 1_Normal_09,Normal
1608,1,44013.538194444445,,,L0 Immigration Control 1_Automatic_2,Automatic
1609,1,44013.538194444445,,,L0 Immigration Control 1_Normal_06,Normal
1610,1,44013.538194444445,,,L0 Immigration Control 1_Normal_10,Normal
1611,1,44013.538194444445,,,L0 Immigration Control 1_Normal_05,Normal
1612,1,44013.538194444445,,,L0 Immigration Control 1_Normal_08,Normal
1613,1,44013.538194444445,,,L0 Immigration Control 1_Normal_04,Normal
1614,1,44013.538194444445,,,L0 Immigration Control 1_Automatic_1,Automatic
1615,1,44013.538194444445,,,L0 Immigration Control 1_Normal_03,Normal
1616,1,44013.538194444445,,,L0 Immigration Control 1_Normal_01,Normal
1617,1,44013.538194444445,,,L0 Immigration Control 1_Normal_02,Normal
1618,1,44013.538194444445,,,L0 Immigration Control 1_Normal_07,Normal
1619,1,44013.538194444445,,,L0 Immigration Control 1_Normal_09,Normal
1620,1,44013.541666666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1621,1,44013.541666666664,,,L0 Immigration Control 1_Normal_06,Normal
1622,1,44013.541666666664,,,L0 Immigration Control 1_Normal_10,Normal
1623,1,44013.541666666664,,,L0 Immigration Control 1_Normal_05,Normal
1624,1,44013.541666666664,,,L0 Immigration Control 1_Normal_08,Normal
1625,1,44013.541666666664,,,L0 Immigration Control 1_Normal_04,Normal
1626,1,44013.541666666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1627,1,44013.541666666664,,,L0 Immigration Control 1_Normal_03,Normal
1628,1,44013.541666666664,,,L0 Immigration Control 1_Normal_01,Normal
1629,1,44013.541666666664,,,L0 Immigration Control 1_Normal_02,Normal
1630,1,44013.541666666664,,,L0 Immigration Control 1_Normal_07,Normal
1631,1,44013.541666666664,,,L0 Immigration Control 1_Normal_09,Normal
1632,1,44013.54513888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1633,1,44013.54513888889,,,L0 Immigration Control 1_Normal_06,Normal
1634,1,44013.54513888889,,,L0 Immigration Control 1_Normal_10,Normal
1635,1,44013.54513888889,,,L0 Immigration Control 1_Normal_05,Normal
1636,1,44013.54513888889,,,L0 Immigration Control 1_Normal_08,Normal
1637,1,44013.54513888889,,,L0 Immigration Control 1_Normal_04,Normal
1638,1,44013.54513888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1639,1,44013.54513888889,,,L0 Immigration Control 1_Normal_03,Normal
1640,1,44013.54513888889,,,L0 Immigration Control 1_Normal_01,Normal
1641,1,44013.54513888889,,,L0 Immigration Control 1_Normal_02,Normal
1642,1,44013.54513888889,,,L0 Immigration Control 1_Normal_07,Normal
1643,1,44013.54513888889,,,L0 Immigration Control 1_Normal_09,Normal
1644,1,44013.54861111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1645,1,44013.54861111111,,,L0 Immigration Control 1_Normal_06,Normal
1646,1,44013.54861111111,,,L0 Immigration Control 1_Normal_10,Normal
1647,1,44013.54861111111,,,L0 Immigration Control 1_Normal_05,Normal
1648,1,44013.54861111111,,,L0 Immigration Control 1_Normal_08,Normal
1649,1,44013.54861111111,,,L0 Immigration Control 1_Normal_04,Normal
1650,1,44013.54861111111,,,L0 Immigration Control 1_Automatic_1,Automatic
1651,1,44013.54861111111,,,L0 Immigration Control 1_Normal_03,Normal
1652,1,44013.54861111111,,,L0 Immigration Control 1_Normal_01,Normal
1653,1,44013.54861111111,,,L0 Immigration Control 1_Normal_02,Normal
1654,1,44013.54861111111,,,L0 Immigration Control 1_Normal_07,Normal
1655,1,44013.54861111111,,,L0 Immigration Control 1_Normal_09,Normal
1656,1,44013.552083333336,,,L0 Immigration Control 1_Automatic_2,Automatic
1657,1,44013.552083333336,,,L0 Immigration Control 1_Normal_06,Normal
1658,1,44013.552083333336,,,L0 Immigration Control 1_Normal_10,Normal
1659,1,44013.552083333336,,,L0 Immigration Control 1_Normal_05,Normal
1660,1,44013.552083333336,,,L0 Immigration Control 1_Normal_08,Normal
1661,1,44013.552083333336,,,L0 Immigration Control 1_Normal_04,Normal
1662,1,44013.552083333336,,,L0 Immigration Control 1_Automatic_1,Automatic
1663,1,44013.552083333336,,,L0 Immigration Control 1_Normal_03,Normal
1664,1,44013.552083333336,,,L0 Immigration Control 1_Normal_01,Normal
1665,1,44013.552083333336,,,L0 Immigration Control 1_Normal_02,Normal
1666,1,44013.552083333336,,,L0 Immigration Control 1_Normal_07,Normal
1667,1,44013.552083333336,,,L0 Immigration Control 1_Normal_09,Normal
1668,1,44013.555555555555,,,L0 Immigration Control 1_Automatic_2,Automatic
1669,1,44013.555555555555,,,L0 Immigration Control 1_Normal_06,Normal
1670,1,44013.555555555555,,,L0 Immigration Control 1_Normal_10,Normal
1671,1,44013.555555555555,,,L0 Immigration Control 1_Normal_05,Normal
1672,1,44013.555555555555,,,L0 Immigration Control 1_Normal_08,Normal
1673,1,44013.555555555555,,,L0 Immigration Control 1_Normal_04,Normal
1674,1,44013.555555555555,,,L0 Immigration Control 1_Automatic_1,Automatic
1675,1,44013.555555555555,,,L0 Immigration Control 1_Normal_03,Normal
1676,1,44013.555555555555,,,L0 Immigration Control 1_Normal_01,Normal
1677,1,44013.555555555555,,,L0 Immigration Control 1_Normal_02,Normal
1678,1,44013.555555555555,,,L0 Immigration Control 1_Normal_07,Normal
1679,1,44013.555555555555,,,L0 Immigration Control 1_Normal_09,Normal
1680,1,44013.55902777778,,,L0 Immigration Control 1_Automatic_2,Automatic
1681,1,44013.55902777778,,,L0 Immigration Control 1_Normal_06,Normal
1682,1,44013.55902777778,,,L0 Immigration Control 1_Normal_10,Normal
1683,1,44013.55902777778,,,L0 Immigration Control 1_Normal_05,Normal
1684,1,44013.55902777778,,,L0 Immigration Control 1_Normal_08,Normal
1685,1,44013.55902777778,,,L0 Immigration Control 1_Normal_04,Normal
1686,1,44013.55902777778,,,L0 Immigration Control 1_Automatic_1,Automatic
1687,1,44013.55902777778,,,L0 Immigration Control 1_Normal_03,Normal
1688,1,44013.55902777778,,,L0 Immigration Control 1_Normal_01,Normal
1689,1,44013.55902777778,,,L0 Immigration Control 1_Normal_02,Normal
1690,1,44013.55902777778,,,L0 Immigration Control 1_Normal_07,Normal
1691,1,44013.55902777778,,,L0 Immigration Control 1_Normal_09,Normal
1692,1,44013.5625,,,L0 Immigration Control 1_Automatic_2,Automatic
1693,1,44013.5625,,,L0 Immigration Control 1_Normal_06,Normal
1694,1,44013.5625,,,L0 Immigration Control 1_Normal_10,Normal
1695,1,44013.5625,,,L0 Immigration Control 1_Normal_05,Normal
1696,1,44013.5625,,,L0 Immigration Control 1_Normal_08,Normal
1697,1,44013.5625,,,L0 Immigration Control 1_Normal_04,Normal
1698,1,44013.5625,,,L0 Immigration Control 1_Automatic_1,Automatic
1699,1,44013.5625,,,L0 Immigration Control 1_Normal_03,Normal
1700,1,44013.5625,,,L0 Immigration Control 1_Normal_01,Normal
1701,1,44013.5625,,,L0 Immigration Control 1_Normal_02,Normal
1702,1,44013.5625,,,L0 Immigration Control 1_Normal_07,Normal
1703,1,44013.5625,,,L0 Immigration Control 1_Normal_09,Normal
1704,1,44013.56597222222,,,L0 Immigration Control 1_Automatic_2,Automatic
1705,1,44013.56597222222,,,L0 Immigration Control 1_Normal_06,Normal
1706,1,44013.56597222222,,,L0 Immigration Control 1_Normal_10,Normal
1707,1,44013.56597222222,,,L0 Immigration Control 1_Normal_05,Normal
1708,1,44013.56597222222,,,L0 Immigration Control 1_Normal_08,Normal
1709,1,44013.56597222222,,,L0 Immigration Control 1_Normal_04,Normal
1710,1,44013.56597222222,,,L0 Immigration Control 1_Automatic_1,Automatic
1711,1,44013.56597222222,,,L0 Immigration Control 1_Normal_03,Normal
1712,1,44013.56597222222,,,L0 Immigration Control 1_Normal_01,Normal
1713,1,44013.56597222222,,,L0 Immigration Control 1_Normal_02,Normal
1714,1,44013.56597222222,,,L0 Immigration Control 1_Normal_07,Normal
1715,1,44013.56597222222,,,L0 Immigration Control 1_Normal_09,Normal
1716,1,44013.569444444445,12.0,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1717,1,44013.569444444445,18.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1718,1,44013.569444444445,19.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1719,1,44013.569444444445,19.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1720,1,44013.569444444445,18.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1721,1,44013.569444444445,,,L0 Immigration Control 1_Normal_04,Normal
1722,1,44013.569444444445,11.0,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1723,1,44013.569444444445,,,L0 Immigration Control 1_Normal_03,Normal
1724,1,44013.569444444445,,,L0 Immigration Control 1_Normal_01,Normal
1725,1,44013.569444444445,,,L0 Immigration Control 1_Normal_02,Normal
1726,1,44013.569444444445,18.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1727,1,44013.569444444445,19.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1728,1,44013.572916666664,,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1729,1,44013.572916666664,13.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1730,1,44013.572916666664,14.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1731,1,44013.572916666664,14.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1732,1,44013.572916666664,13.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1733,1,44013.572916666664,,,L0 Immigration Control 1_Normal_04,Normal
1734,1,44013.572916666664,,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1735,1,44013.572916666664,,,L0 Immigration Control 1_Normal_03,Normal
1736,1,44013.572916666664,,,L0 Immigration Control 1_Normal_01,Normal
1737,1,44013.572916666664,,,L0 Immigration Control 1_Normal_02,Normal
1738,1,44013.572916666664,13.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1739,1,44013.572916666664,14.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1740,1,44013.57638888889,,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1741,1,44013.57638888889,7.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1742,1,44013.57638888889,9.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1743,1,44013.57638888889,8.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1744,1,44013.57638888889,8.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1745,1,44013.57638888889,,,L0 Immigration Control 1_Normal_04,Normal
1746,1,44013.57638888889,,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1747,1,44013.57638888889,,,L0 Immigration Control 1_Normal_03,Normal
1748,1,44013.57638888889,,,L0 Immigration Control 1_Normal_01,Normal
1749,1,44013.57638888889,,,L0 Immigration Control 1_Normal_02,Normal
1750,1,44013.57638888889,8.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1751,1,44013.57638888889,9.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1752,1,44013.57986111111,,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1753,1,44013.57986111111,2.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1754,1,44013.57986111111,3.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1755,1,44013.57986111111,3.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1756,1,44013.57986111111,2.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1757,1,44013.57986111111,,,L0 Immigration Control 1_Normal_04,Normal
1758,1,44013.57986111111,,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1759,1,44013.57986111111,,,L0 Immigration Control 1_Normal_03,Normal
1760,1,44013.57986111111,,,L0 Immigration Control 1_Normal_01,Normal
1761,1,44013.57986111111,,,L0 Immigration Control 1_Normal_02,Normal
1762,1,44013.57986111111,2.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1763,1,44013.57986111111,3.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1764,1,44013.583333333336,9.0,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1765,1,44013.583333333336,10.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1766,1,44013.583333333336,10.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1767,1,44013.583333333336,10.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1768,1,44013.583333333336,10.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1769,1,44013.583333333336,,,L0 Immigration Control 1_Normal_04,Normal
1770,1,44013.583333333336,8.0,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1771,1,44013.583333333336,,,L0 Immigration Control 1_Normal_03,Normal
1772,1,44013.583333333336,,,L0 Immigration Control 1_Normal_01,Normal
1773,1,44013.583333333336,,,L0 Immigration Control 1_Normal_02,Normal
1774,1,44013.583333333336,10.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1775,1,44013.583333333336,11.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1776,1,44013.586805555555,15.0,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1777,1,44013.586805555555,19.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1778,1,44013.586805555555,20.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1779,1,44013.586805555555,19.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1780,1,44013.586805555555,20.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1781,1,44013.586805555555,20.0,29.0,L0 Immigration Control 1_Normal_04,Normal
1782,1,44013.586805555555,16.0,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1783,1,44013.586805555555,19.0,28.0,L0 Immigration Control 1_Normal_03,Normal
1784,1,44013.586805555555,19.0,28.0,L0 Immigration Control 1_Normal_01,Normal
1785,1,44013.586805555555,20.0,29.0,L0 Immigration Control 1_Normal_02,Normal
1786,1,44013.586805555555,20.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1787,1,44013.586805555555,20.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1788,1,44013.59027777778,4.0,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1789,1,44013.59027777778,14.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1790,1,44013.59027777778,15.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1791,1,44013.59027777778,14.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1792,1,44013.59027777778,15.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1793,1,44013.59027777778,15.0,29.0,L0 Immigration Control 1_Normal_04,Normal
1794,1,44013.59027777778,4.0,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1795,1,44013.59027777778,14.0,28.0,L0 Immigration Control 1_Normal_03,Normal
1796,1,44013.59027777778,14.0,28.0,L0 Immigration Control 1_Normal_01,Normal
1797,1,44013.59027777778,15.0,29.0,L0 Immigration Control 1_Normal_02,Normal
1798,1,44013.59027777778,15.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1799,1,44013.59027777778,14.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1800,1,44013.59375,,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1801,1,44013.59375,8.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1802,1,44013.59375,9.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1803,1,44013.59375,8.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1804,1,44013.59375,9.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1805,1,44013.59375,9.0,29.0,L0 Immigration Control 1_Normal_04,Normal
1806,1,44013.59375,,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1807,1,44013.59375,9.0,28.0,L0 Immigration Control 1_Normal_03,Normal
1808,1,44013.59375,9.0,28.0,L0 Immigration Control 1_Normal_01,Normal
1809,1,44013.59375,9.0,29.0,L0 Immigration Control 1_Normal_02,Normal
1810,1,44013.59375,9.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1811,1,44013.59375,9.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1812,1,44013.59722222222,,45.0,L0 Immigration Control 1_Automatic_2,Automatic
1813,1,44013.59722222222,3.0,51.0,L0 Immigration Control 1_Normal_06,Normal
1814,1,44013.59722222222,4.0,54.0,L0 Immigration Control 1_Normal_10,Normal
1815,1,44013.59722222222,3.0,52.0,L0 Immigration Control 1_Normal_05,Normal
1816,1,44013.59722222222,4.0,52.0,L0 Immigration Control 1_Normal_08,Normal
1817,1,44013.59722222222,4.0,29.0,L0 Immigration Control 1_Normal_04,Normal
1818,1,44013.59722222222,,45.0,L0 Immigration Control 1_Automatic_1,Automatic
1819,1,44013.59722222222,3.0,28.0,L0 Immigration Control 1_Normal_03,Normal
1820,1,44013.59722222222,3.0,28.0,L0 Immigration Control 1_Normal_01,Normal
1821,1,44013.59722222222,4.0,29.0,L0 Immigration Control 1_Normal_02,Normal
1822,1,44013.59722222222,4.0,52.0,L0 Immigration Control 1_Normal_07,Normal
1823,1,44013.59722222222,3.0,53.0,L0 Immigration Control 1_Normal_09,Normal
1824,1,44013.600694444445,9.0,,L0 Immigration Control 1_Automatic_2,Automatic
1825,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_06,Normal
1826,1,44013.600694444445,10.0,,L0 Immigration Control 1_Normal_10,Normal
1827,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_05,Normal
1828,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_08,Normal
1829,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_04,Normal
1830,1,44013.600694444445,10.0,,L0 Immigration Control 1_Automatic_1,Automatic
1831,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_03,Normal
1832,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_01,Normal
1833,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_02,Normal
1834,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_07,Normal
1835,1,44013.600694444445,9.0,,L0 Immigration Control 1_Normal_09,Normal
1836,1,44013.604166666664,,,L0 Immigration Control 1_Automatic_2,Automatic
1837,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_06,Normal
1838,1,44013.604166666664,5.0,,L0 Immigration Control 1_Normal_10,Normal
1839,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_05,Normal
1840,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_08,Normal
1841,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_04,Normal
1842,1,44013.604166666664,,,L0 Immigration Control 1_Automatic_1,Automatic
1843,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_03,Normal
1844,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_01,Normal
1845,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_02,Normal
1846,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_07,Normal
1847,1,44013.604166666664,4.0,,L0 Immigration Control 1_Normal_09,Normal
1848,1,44013.60763888889,,,L0 Immigration Control 1_Automatic_2,Automatic
1849,1,44013.60763888889,,,L0 Immigration Control 1_Normal_06,Normal
1850,1,44013.60763888889,,,L0 Immigration Control 1_Normal_10,Normal
1851,1,44013.60763888889,,,L0 Immigration Control 1_Normal_05,Normal
1852,1,44013.60763888889,,,L0 Immigration Control 1_Normal_08,Normal
1853,1,44013.60763888889,,,L0 Immigration Control 1_Normal_04,Normal
1854,1,44013.60763888889,,,L0 Immigration Control 1_Automatic_1,Automatic
1855,1,44013.60763888889,,,L0 Immigration Control 1_Normal_03,Normal
1856,1,44013.60763888889,,,L0 Immigration Control 1_Normal_01,Normal
1857,1,44013.60763888889,,,L0 Immigration Control 1_Normal_02,Normal
1858,1,44013.60763888889,,,L0 Immigration Control 1_Normal_07,Normal
1859,1,44013.60763888889,,,L0 Immigration Control 1_Normal_09,Normal
1860,1,44013.61111111111,,,L0 Immigration Control 1_Automatic_2,Automatic
1861,1,44013.61111111111,,,L0 Immigration Control 1_Normal_06,Normal
1862,1,44013.61111111111,,,L0 Immigration Control 1_Normal_10,Normal
1863,1,44013.61111111111,,,L0 Immigration Control 1_Normal_05,Normal
1864,1,44013.61111111111,,,L0 Immigration Control 1_Normal_08,Normal
1865,1,44013.61111111111,,,L0 Immigration Control 1_Normal_04,Normal
