ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID
1,44013.32638888889,,,L0 Security Control 1_Common Usage_5
1,44013.32638888889,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.32638888889,,,L0 Security Control 1_Common Usage_3
1,44013.32638888889,,,L0 Security Control 1_Common Usage_6
1,44013.32638888889,,,L0 Security Control 1_Common Usage_2
1,44013.32638888889,,,L0 Security Control 1_Common Usage_4
1,44013.32638888889,,,L0 Security Control 1_Common Usage_1
1,44013.32986111111,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.32986111111,,,L0 Security Control 1_Common Usage_7
1,44013.32986111111,,,L0 Security Control 1_Common Usage_5
1,44013.32986111111,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.32986111111,,,L0 Security Control 1_Common Usage_3
1,44013.32986111111,,,L0 Security Control 1_Common Usage_6
1,44013.32986111111,,,L0 Security Control 1_Common Usage_2
1,44013.32986111111,,,L0 Security Control 1_Common Usage_4
1,44013.32986111111,,,L0 Security Control 1_Common Usage_1
1,44013.333333333336,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.333333333336,12.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.333333333336,,,L0 Security Control 1_Common Usage_5
1,44013.333333333336,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.333333333336,,,L0 Security Control 1_Common Usage_3
1,44013.333333333336,,,L0 Security Control 1_Common Usage_6
1,44013.333333333336,,,L0 Security Control 1_Common Usage_2
1,44013.333333333336,,,L0 Security Control 1_Common Usage_4
1,44013.333333333336,,,L0 Security Control 1_Common Usage_1
1,44013.336805555555,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.336805555555,11.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.336805555555,,,L0 Security Control 1_Common Usage_5
1,44013.336805555555,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.336805555555,,,L0 Security Control 1_Common Usage_3
1,44013.336805555555,,,L0 Security Control 1_Common Usage_6
1,44013.336805555555,,,L0 Security Control 1_Common Usage_2
1,44013.336805555555,,,L0 Security Control 1_Common Usage_4
1,44013.336805555555,,,L0 Security Control 1_Common Usage_1
1,44013.34027777778,10.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.34027777778,10.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.34027777778,,,L0 Security Control 1_Common Usage_5
1,44013.34027777778,10.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.34027777778,,,L0 Security Control 1_Common Usage_3
1,44013.34027777778,,,L0 Security Control 1_Common Usage_6
1,44013.34027777778,,,L0 Security Control 1_Common Usage_2
1,44013.34027777778,,,L0 Security Control 1_Common Usage_4
1,44013.34027777778,,,L0 Security Control 1_Common Usage_1
1,44013.34375,8.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.34375,8.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.34375,,,L0 Security Control 1_Common Usage_5
1,44013.34375,9.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.34375,,,L0 Security Control 1_Common Usage_3
1,44013.34375,,,L0 Security Control 1_Common Usage_6
1,44013.34375,,,L0 Security Control 1_Common Usage_2
1,44013.34375,,,L0 Security Control 1_Common Usage_4
1,44013.34375,,,L0 Security Control 1_Common Usage_1
1,44013.34722222222,8.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.34722222222,7.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.34722222222,,,L0 Security Control 1_Common Usage_5
1,44013.34722222222,7.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.34722222222,,,L0 Security Control 1_Common Usage_3
1,44013.34722222222,,,L0 Security Control 1_Common Usage_6
1,44013.34722222222,,,L0 Security Control 1_Common Usage_2
1,44013.34722222222,,,L0 Security Control 1_Common Usage_4
1,44013.34722222222,,,L0 Security Control 1_Common Usage_1
1,44013.350694444445,10.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.350694444445,10.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.350694444445,,,L0 Security Control 1_Common Usage_5
1,44013.350694444445,9.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.350694444445,,,L0 Security Control 1_Common Usage_3
1,44013.350694444445,,,L0 Security Control 1_Common Usage_6
1,44013.350694444445,,,L0 Security Control 1_Common Usage_2
1,44013.350694444445,,,L0 Security Control 1_Common Usage_4
1,44013.350694444445,,,L0 Security Control 1_Common Usage_1
1,44013.354166666664,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.354166666664,11.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.354166666664,,,L0 Security Control 1_Common Usage_5
1,44013.354166666664,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.354166666664,,,L0 Security Control 1_Common Usage_3
1,44013.354166666664,,,L0 Security Control 1_Common Usage_6
1,44013.354166666664,,,L0 Security Control 1_Common Usage_2
1,44013.354166666664,,,L0 Security Control 1_Common Usage_4
1,44013.354166666664,,,L0 Security Control 1_Common Usage_1
1,44013.35763888889,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.35763888889,12.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.35763888889,,,L0 Security Control 1_Common Usage_5
1,44013.35763888889,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.35763888889,,,L0 Security Control 1_Common Usage_3
1,44013.35763888889,,,L0 Security Control 1_Common Usage_6
1,44013.35763888889,,,L0 Security Control 1_Common Usage_2
1,44013.35763888889,,,L0 Security Control 1_Common Usage_4
1,44013.35763888889,,,L0 Security Control 1_Common Usage_1
1,44013.36111111111,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.36111111111,13.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.36111111111,,,L0 Security Control 1_Common Usage_5
1,44013.36111111111,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.36111111111,,,L0 Security Control 1_Common Usage_3
1,44013.36111111111,,,L0 Security Control 1_Common Usage_6
1,44013.36111111111,,,L0 Security Control 1_Common Usage_2
1,44013.36111111111,,,L0 Security Control 1_Common Usage_4
1,44013.36111111111,,,L0 Security Control 1_Common Usage_1
1,44013.364583333336,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.364583333336,15.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.364583333336,,,L0 Security Control 1_Common Usage_5
1,44013.364583333336,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.364583333336,,,L0 Security Control 1_Common Usage_3
1,44013.364583333336,,,L0 Security Control 1_Common Usage_6
1,44013.364583333336,,,L0 Security Control 1_Common Usage_2
1,44013.364583333336,,,L0 Security Control 1_Common Usage_4
1,44013.364583333336,,,L0 Security Control 1_Common Usage_1
1,44013.368055555555,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.368055555555,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.368055555555,,,L0 Security Control 1_Common Usage_5
1,44013.368055555555,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.368055555555,,,L0 Security Control 1_Common Usage_3
1,44013.368055555555,,,L0 Security Control 1_Common Usage_6
1,44013.368055555555,,,L0 Security Control 1_Common Usage_2
1,44013.368055555555,,,L0 Security Control 1_Common Usage_4
1,44013.368055555555,,,L0 Security Control 1_Common Usage_1
1,44013.37152777778,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.37152777778,15.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.37152777778,,,L0 Security Control 1_Common Usage_5
1,44013.37152777778,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.37152777778,,,L0 Security Control 1_Common Usage_3
1,44013.37152777778,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.37152777778,,,L0 Security Control 1_Common Usage_2
1,44013.37152777778,,,L0 Security Control 1_Common Usage_4
1,44013.37152777778,,,L0 Security Control 1_Common Usage_1
1,44013.375,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.375,15.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.375,,,L0 Security Control 1_Common Usage_5
1,44013.375,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.375,,,L0 Security Control 1_Common Usage_3
1,44013.375,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.375,,,L0 Security Control 1_Common Usage_2
1,44013.375,,,L0 Security Control 1_Common Usage_4
1,44013.375,,,L0 Security Control 1_Common Usage_1
1,44013.37847222222,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.37847222222,15.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.37847222222,,,L0 Security Control 1_Common Usage_5
1,44013.37847222222,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.37847222222,,,L0 Security Control 1_Common Usage_3
1,44013.37847222222,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.37847222222,,,L0 Security Control 1_Common Usage_2
1,44013.37847222222,,,L0 Security Control 1_Common Usage_4
1,44013.37847222222,,,L0 Security Control 1_Common Usage_1
1,44013.381944444445,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.381944444445,14.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.381944444445,,,L0 Security Control 1_Common Usage_5
1,44013.381944444445,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.381944444445,,,L0 Security Control 1_Common Usage_3
1,44013.381944444445,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.381944444445,,,L0 Security Control 1_Common Usage_2
1,44013.381944444445,,,L0 Security Control 1_Common Usage_4
1,44013.381944444445,,,L0 Security Control 1_Common Usage_1
1,44013.385416666664,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.385416666664,14.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.385416666664,,,L0 Security Control 1_Common Usage_5
1,44013.385416666664,13.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.385416666664,,,L0 Security Control 1_Common Usage_3
1,44013.385416666664,14.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.385416666664,,,L0 Security Control 1_Common Usage_2
1,44013.385416666664,,,L0 Security Control 1_Common Usage_4
1,44013.385416666664,,,L0 Security Control 1_Common Usage_1
1,44013.38888888889,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.38888888889,15.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.38888888889,,,L0 Security Control 1_Common Usage_5
1,44013.38888888889,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.38888888889,,,L0 Security Control 1_Common Usage_3
1,44013.38888888889,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.38888888889,,,L0 Security Control 1_Common Usage_2
1,44013.38888888889,,,L0 Security Control 1_Common Usage_4
1,44013.38888888889,,,L0 Security Control 1_Common Usage_1
1,44013.39236111111,18.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.39236111111,17.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.39236111111,,,L0 Security Control 1_Common Usage_5
1,44013.39236111111,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.39236111111,,,L0 Security Control 1_Common Usage_3
1,44013.39236111111,17.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.39236111111,,,L0 Security Control 1_Common Usage_2
1,44013.39236111111,,,L0 Security Control 1_Common Usage_4
1,44013.39236111111,,,L0 Security Control 1_Common Usage_1
1,44013.395833333336,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.395833333336,17.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.395833333336,,,L0 Security Control 1_Common Usage_5
1,44013.395833333336,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.395833333336,,,L0 Security Control 1_Common Usage_3
1,44013.395833333336,17.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.395833333336,,,L0 Security Control 1_Common Usage_2
1,44013.395833333336,,,L0 Security Control 1_Common Usage_4
1,44013.395833333336,,,L0 Security Control 1_Common Usage_1
1,44013.399305555555,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.399305555555,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.399305555555,16.0,52.0,L0 Security Control 1_Common Usage_5
1,44013.399305555555,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.399305555555,,,L0 Security Control 1_Common Usage_3
1,44013.399305555555,16.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.399305555555,,,L0 Security Control 1_Common Usage_2
1,44013.399305555555,,,L0 Security Control 1_Common Usage_4
1,44013.399305555555,,,L0 Security Control 1_Common Usage_1
1,44013.40277777778,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.40277777778,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.40277777778,16.0,52.0,L0 Security Control 1_Common Usage_5
1,44013.40277777778,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.40277777778,,,L0 Security Control 1_Common Usage_3
1,44013.40277777778,16.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.40277777778,,,L0 Security Control 1_Common Usage_2
1,44013.40277777778,,,L0 Security Control 1_Common Usage_4
1,44013.40277777778,,,L0 Security Control 1_Common Usage_1
1,44013.40625,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.40625,14.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.40625,16.0,52.0,L0 Security Control 1_Common Usage_5
1,44013.40625,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.40625,,,L0 Security Control 1_Common Usage_3
1,44013.40625,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.40625,,,L0 Security Control 1_Common Usage_2
1,44013.40625,,,L0 Security Control 1_Common Usage_4
1,44013.40625,,,L0 Security Control 1_Common Usage_1
1,44013.40972222222,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.40972222222,13.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.40972222222,13.0,52.0,L0 Security Control 1_Common Usage_5
1,44013.40972222222,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.40972222222,,,L0 Security Control 1_Common Usage_3
1,44013.40972222222,12.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.40972222222,,,L0 Security Control 1_Common Usage_2
1,44013.40972222222,,,L0 Security Control 1_Common Usage_4
1,44013.40972222222,,,L0 Security Control 1_Common Usage_1
1,44013.413194444445,13.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.413194444445,13.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.413194444445,12.0,,L0 Security Control 1_Common Usage_5
1,44013.413194444445,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.413194444445,,,L0 Security Control 1_Common Usage_3
1,44013.413194444445,13.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.413194444445,,,L0 Security Control 1_Common Usage_2
1,44013.413194444445,,,L0 Security Control 1_Common Usage_4
1,44013.413194444445,,,L0 Security Control 1_Common Usage_1
1,44013.416666666664,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.416666666664,14.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.416666666664,2.0,,L0 Security Control 1_Common Usage_5
1,44013.416666666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.416666666664,,,L0 Security Control 1_Common Usage_3
1,44013.416666666664,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.416666666664,,,L0 Security Control 1_Common Usage_2
1,44013.416666666664,,,L0 Security Control 1_Common Usage_4
1,44013.416666666664,,,L0 Security Control 1_Common Usage_1
1,44013.42013888889,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.42013888889,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.42013888889,,,L0 Security Control 1_Common Usage_5
1,44013.42013888889,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.42013888889,,,L0 Security Control 1_Common Usage_3
1,44013.42013888889,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.42013888889,,,L0 Security Control 1_Common Usage_2
1,44013.42013888889,,,L0 Security Control 1_Common Usage_4
1,44013.42013888889,,,L0 Security Control 1_Common Usage_1
1,44013.42361111111,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.42361111111,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.42361111111,,,L0 Security Control 1_Common Usage_5
1,44013.42361111111,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.42361111111,,,L0 Security Control 1_Common Usage_3
1,44013.42361111111,15.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.42361111111,,,L0 Security Control 1_Common Usage_2
1,44013.42361111111,,,L0 Security Control 1_Common Usage_4
1,44013.42361111111,,,L0 Security Control 1_Common Usage_1
1,44013.427083333336,16.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.427083333336,16.0,290.0,L0 Security Control 1_Common Usage_7
1,44013.427083333336,,,L0 Security Control 1_Common Usage_5
1,44013.427083333336,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.427083333336,,,L0 Security Control 1_Common Usage_3
1,44013.427083333336,16.0,181.0,L0 Security Control 1_Common Usage_6
1,44013.427083333336,,,L0 Security Control 1_Common Usage_2
1,44013.427083333336,,,L0 Security Control 1_Common Usage_4
1,44013.427083333336,,,L0 Security Control 1_Common Usage_1
1,44013.430555555555,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.430555555555,11.0,,L0 Security Control 1_Common Usage_7
1,44013.430555555555,,,L0 Security Control 1_Common Usage_5
1,44013.430555555555,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.430555555555,,,L0 Security Control 1_Common Usage_3
1,44013.430555555555,11.0,,L0 Security Control 1_Common Usage_6
1,44013.430555555555,,,L0 Security Control 1_Common Usage_2
1,44013.430555555555,,,L0 Security Control 1_Common Usage_4
1,44013.430555555555,,,L0 Security Control 1_Common Usage_1
1,44013.43402777778,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.43402777778,1.0,,L0 Security Control 1_Common Usage_7
1,44013.43402777778,,,L0 Security Control 1_Common Usage_5
1,44013.43402777778,11.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.43402777778,,,L0 Security Control 1_Common Usage_3
1,44013.43402777778,1.0,,L0 Security Control 1_Common Usage_6
1,44013.43402777778,,,L0 Security Control 1_Common Usage_2
1,44013.43402777778,,,L0 Security Control 1_Common Usage_4
1,44013.43402777778,,,L0 Security Control 1_Common Usage_1
1,44013.4375,9.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.4375,,,L0 Security Control 1_Common Usage_7
1,44013.4375,,,L0 Security Control 1_Common Usage_5
1,44013.4375,10.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.4375,,,L0 Security Control 1_Common Usage_3
1,44013.4375,,,L0 Security Control 1_Common Usage_6
1,44013.4375,,,L0 Security Control 1_Common Usage_2
1,44013.4375,,,L0 Security Control 1_Common Usage_4
1,44013.4375,,,L0 Security Control 1_Common Usage_1
1,44013.44097222222,6.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.44097222222,,,L0 Security Control 1_Common Usage_7
1,44013.44097222222,,,L0 Security Control 1_Common Usage_5
1,44013.44097222222,5.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.44097222222,,,L0 Security Control 1_Common Usage_3
1,44013.44097222222,,,L0 Security Control 1_Common Usage_6
1,44013.44097222222,,,L0 Security Control 1_Common Usage_2
1,44013.44097222222,,,L0 Security Control 1_Common Usage_4
1,44013.44097222222,,,L0 Security Control 1_Common Usage_1
1,44013.444444444445,1.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.444444444445,,,L0 Security Control 1_Common Usage_7
1,44013.444444444445,,,L0 Security Control 1_Common Usage_5
1,44013.444444444445,1.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.444444444445,,,L0 Security Control 1_Common Usage_3
1,44013.444444444445,,,L0 Security Control 1_Common Usage_6
1,44013.444444444445,,,L0 Security Control 1_Common Usage_2
1,44013.444444444445,,,L0 Security Control 1_Common Usage_4
1,44013.444444444445,,,L0 Security Control 1_Common Usage_1
1,44013.447916666664,1.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.447916666664,,,L0 Security Control 1_Common Usage_7
1,44013.447916666664,,,L0 Security Control 1_Common Usage_5
1,44013.447916666664,1.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.447916666664,,,L0 Security Control 1_Common Usage_3
1,44013.447916666664,,,L0 Security Control 1_Common Usage_6
1,44013.447916666664,,,L0 Security Control 1_Common Usage_2
1,44013.447916666664,,,L0 Security Control 1_Common Usage_4
1,44013.447916666664,,,L0 Security Control 1_Common Usage_1
1,44013.45138888889,1.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.45138888889,,,L0 Security Control 1_Common Usage_7
1,44013.45138888889,,,L0 Security Control 1_Common Usage_5
1,44013.45138888889,1.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.45138888889,,,L0 Security Control 1_Common Usage_3
1,44013.45138888889,,,L0 Security Control 1_Common Usage_6
1,44013.45138888889,,,L0 Security Control 1_Common Usage_2
1,44013.45138888889,,,L0 Security Control 1_Common Usage_4
1,44013.45138888889,,,L0 Security Control 1_Common Usage_1
1,44013.45486111111,2.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.45486111111,,,L0 Security Control 1_Common Usage_7
1,44013.45486111111,,,L0 Security Control 1_Common Usage_5
1,44013.45486111111,2.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.45486111111,,,L0 Security Control 1_Common Usage_3
1,44013.45486111111,,,L0 Security Control 1_Common Usage_6
1,44013.45486111111,,,L0 Security Control 1_Common Usage_2
1,44013.45486111111,,,L0 Security Control 1_Common Usage_4
1,44013.45486111111,,,L0 Security Control 1_Common Usage_1
1,44013.458333333336,3.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.458333333336,,,L0 Security Control 1_Common Usage_7
1,44013.458333333336,,,L0 Security Control 1_Common Usage_5
1,44013.458333333336,2.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.458333333336,,,L0 Security Control 1_Common Usage_3
1,44013.458333333336,,,L0 Security Control 1_Common Usage_6
1,44013.458333333336,,,L0 Security Control 1_Common Usage_2
1,44013.458333333336,,,L0 Security Control 1_Common Usage_4
1,44013.458333333336,,,L0 Security Control 1_Common Usage_1
1,44013.461805555555,2.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.461805555555,,,L0 Security Control 1_Common Usage_7
1,44013.461805555555,,,L0 Security Control 1_Common Usage_5
1,44013.461805555555,2.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.461805555555,,,L0 Security Control 1_Common Usage_3
1,44013.461805555555,,,L0 Security Control 1_Common Usage_6
1,44013.461805555555,,,L0 Security Control 1_Common Usage_2
1,44013.461805555555,,,L0 Security Control 1_Common Usage_4
1,44013.461805555555,,,L0 Security Control 1_Common Usage_1
1,44013.46527777778,8.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.46527777778,,,L0 Security Control 1_Common Usage_7
1,44013.46527777778,,,L0 Security Control 1_Common Usage_5
1,44013.46527777778,8.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.46527777778,,,L0 Security Control 1_Common Usage_3
1,44013.46527777778,,,L0 Security Control 1_Common Usage_6
1,44013.46527777778,,,L0 Security Control 1_Common Usage_2
1,44013.46527777778,,,L0 Security Control 1_Common Usage_4
1,44013.46527777778,,,L0 Security Control 1_Common Usage_1
1,44013.46875,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.46875,,,L0 Security Control 1_Common Usage_7
1,44013.46875,,,L0 Security Control 1_Common Usage_5
1,44013.46875,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.46875,,,L0 Security Control 1_Common Usage_3
1,44013.46875,,,L0 Security Control 1_Common Usage_6
1,44013.46875,,,L0 Security Control 1_Common Usage_2
1,44013.46875,,,L0 Security Control 1_Common Usage_4
1,44013.46875,,,L0 Security Control 1_Common Usage_1
1,44013.47222222222,12.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.47222222222,,,L0 Security Control 1_Common Usage_7
1,44013.47222222222,,,L0 Security Control 1_Common Usage_5
1,44013.47222222222,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.47222222222,,,L0 Security Control 1_Common Usage_3
1,44013.47222222222,,,L0 Security Control 1_Common Usage_6
1,44013.47222222222,,,L0 Security Control 1_Common Usage_2
1,44013.47222222222,,,L0 Security Control 1_Common Usage_4
1,44013.47222222222,,,L0 Security Control 1_Common Usage_1
1,44013.475694444445,11.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.475694444445,12.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.475694444445,,,L0 Security Control 1_Common Usage_5
1,44013.475694444445,12.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.475694444445,,,L0 Security Control 1_Common Usage_3
1,44013.475694444445,,,L0 Security Control 1_Common Usage_6
1,44013.475694444445,,,L0 Security Control 1_Common Usage_2
1,44013.475694444445,,,L0 Security Control 1_Common Usage_4
1,44013.475694444445,,,L0 Security Control 1_Common Usage_1
1,44013.479166666664,14.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.479166666664,14.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.479166666664,,,L0 Security Control 1_Common Usage_5
1,44013.479166666664,14.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.479166666664,,,L0 Security Control 1_Common Usage_3
1,44013.479166666664,,,L0 Security Control 1_Common Usage_6
1,44013.479166666664,,,L0 Security Control 1_Common Usage_2
1,44013.479166666664,,,L0 Security Control 1_Common Usage_4
1,44013.479166666664,,,L0 Security Control 1_Common Usage_1
1,44013.48263888889,15.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.48263888889,16.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.48263888889,,,L0 Security Control 1_Common Usage_5
1,44013.48263888889,15.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.48263888889,,,L0 Security Control 1_Common Usage_3
1,44013.48263888889,,,L0 Security Control 1_Common Usage_6
1,44013.48263888889,,,L0 Security Control 1_Common Usage_2
1,44013.48263888889,,,L0 Security Control 1_Common Usage_4
1,44013.48263888889,,,L0 Security Control 1_Common Usage_1
1,44013.48611111111,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.48611111111,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.48611111111,,,L0 Security Control 1_Common Usage_5
1,44013.48611111111,16.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.48611111111,,,L0 Security Control 1_Common Usage_3
1,44013.48611111111,,,L0 Security Control 1_Common Usage_6
1,44013.48611111111,,,L0 Security Control 1_Common Usage_2
1,44013.48611111111,,,L0 Security Control 1_Common Usage_4
1,44013.48611111111,,,L0 Security Control 1_Common Usage_1
1,44013.489583333336,18.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.489583333336,18.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.489583333336,,,L0 Security Control 1_Common Usage_5
1,44013.489583333336,17.0,1450.0,L0 Security Control 1_Common Usage_8
1,44013.489583333336,,,L0 Security Control 1_Common Usage_3
1,44013.489583333336,,,L0 Security Control 1_Common Usage_6
1,44013.489583333336,,,L0 Security Control 1_Common Usage_2
1,44013.489583333336,,,L0 Security Control 1_Common Usage_4
1,44013.489583333336,,,L0 Security Control 1_Common Usage_1
1,44013.493055555555,17.0,2268.0,L0 Security Control 1_Common Usage_9
1,44013.493055555555,17.0,1004.0,L0 Security Control 1_Common Usage_7
1,44013.493055555555,,,L0 Security Control 1_Common Usage_5
